"Step","exponentialNoMovement - Metrics/targetPosition/error_heading","exponentialNoMovement - Metrics/targetPosition/error_heading__MIN","exponentialNoMovement - Metrics/targetPosition/error_heading__MAX"
"444","1.325656771659851","1.325656771659851","1.325656771659851"
"445","1.2960799932479858","1.2960799932479858","1.2960799932479858"
"446","1.1576910018920898","1.1576910018920898","1.1576910018920898"
"447","1.1657395362854004","1.1657395362854004","1.1657395362854004"
"448","1.2793028354644775","1.2793028354644775","1.2793028354644775"
"449","1.2966094017028809","1.2966094017028809","1.2966094017028809"
"450","1.1687997579574585","1.1687997579574585","1.1687997579574585"
"451","1.2255468368530273","1.2255468368530273","1.2255468368530273"
"452","1.1228502988815308","1.1228502988815308","1.1228502988815308"
"453","1.0001825094223022","1.0001825094223022","1.0001825094223022"
"454","1.1383845806121826","1.1383845806121826","1.1383845806121826"
"455","1.15474534034729","1.15474534034729","1.15474534034729"
"456","1.1600602865219116","1.1600602865219116","1.1600602865219116"
"457","1.171741008758545","1.171741008758545","1.171741008758545"
"458","1.2960569858551025","1.2960569858551025","1.2960569858551025"
"459","1.2169382572174072","1.2169382572174072","1.2169382572174072"
"460","1.01424241065979","1.01424241065979","1.01424241065979"
"461","1.3408887386322021","1.3408887386322021","1.3408887386322021"
"462","1.0470401048660278","1.0470401048660278","1.0470401048660278"
"463","1.1148629188537598","1.1148629188537598","1.1148629188537598"
"464","1.267467975616455","1.267467975616455","1.267467975616455"
"465","1.2030274868011475","1.2030274868011475","1.2030274868011475"
"466","1.1089023351669312","1.1089023351669312","1.1089023351669312"
"467","1.206358551979065","1.206358551979065","1.206358551979065"
"468","1.1669628620147705","1.1669628620147705","1.1669628620147705"
"469","1.2726610898971558","1.2726610898971558","1.2726610898971558"
"470","1.2458359003067017","1.2458359003067017","1.2458359003067017"
"471","1.0339667797088623","1.0339667797088623","1.0339667797088623"
"472","1.3592557907104492","1.3592557907104492","1.3592557907104492"
"473","1.3264720439910889","1.3264720439910889","1.3264720439910889"
"474","1.1856623888015747","1.1856623888015747","1.1856623888015747"
"475","1.272310733795166","1.272310733795166","1.272310733795166"
"476","1.141287088394165","1.141287088394165","1.141287088394165"
"477","1.0698870420455933","1.0698870420455933","1.0698870420455933"
"478","1.3876293897628784","1.3876293897628784","1.3876293897628784"
"479","1.0870721340179443","1.0870721340179443","1.0870721340179443"
"480","1.1329151391983032","1.1329151391983032","1.1329151391983032"
"481","1.2538765668869019","1.2538765668869019","1.2538765668869019"
"482","1.2754443883895874","1.2754443883895874","1.2754443883895874"
"483","1.118461012840271","1.118461012840271","1.118461012840271"
"484","1.268643856048584","1.268643856048584","1.268643856048584"
"485","1.3537824153900146","1.3537824153900146","1.3537824153900146"
"486","1.2629321813583374","1.2629321813583374","1.2629321813583374"
"487","1.2177588939666748","1.2177588939666748","1.2177588939666748"
"488","1.1418031454086304","1.1418031454086304","1.1418031454086304"
"489","1.1284852027893066","1.1284852027893066","1.1284852027893066"
"490","1.0937799215316772","1.0937799215316772","1.0937799215316772"
"491","1.0867875814437866","1.0867875814437866","1.0867875814437866"
"492","0.9500749111175537","0.9500749111175537","0.9500749111175537"
"493","1.1217516660690308","1.1217516660690308","1.1217516660690308"
"494","1.261124849319458","1.261124849319458","1.261124849319458"
"495","1.0501832962036133","1.0501832962036133","1.0501832962036133"
"496","1.0307420492172241","1.0307420492172241","1.0307420492172241"
"497","1.406090497970581","1.406090497970581","1.406090497970581"
"498","1.2425119876861572","1.2425119876861572","1.2425119876861572"
"499","1.2062036991119385","1.2062036991119385","1.2062036991119385"
"500","1.2110092639923096","1.2110092639923096","1.2110092639923096"
"501","1.2821745872497559","1.2821745872497559","1.2821745872497559"
"502","1.1435558795928955","1.1435558795928955","1.1435558795928955"
"503","1.29345703125","1.29345703125","1.29345703125"
"504","1.3229713439941406","1.3229713439941406","1.3229713439941406"
"505","1.0721347332000732","1.0721347332000732","1.0721347332000732"
"506","1.19688880443573","1.19688880443573","1.19688880443573"
"507","1.283760905265808","1.283760905265808","1.283760905265808"
"508","1.4387367963790894","1.4387367963790894","1.4387367963790894"
"509","1.2481493949890137","1.2481493949890137","1.2481493949890137"
"510","1.0911295413970947","1.0911295413970947","1.0911295413970947"
"511","1.0945286750793457","1.0945286750793457","1.0945286750793457"
"512","1.2095222473144531","1.2095222473144531","1.2095222473144531"
"513","1.188316822052002","1.188316822052002","1.188316822052002"
"514","1.1522181034088135","1.1522181034088135","1.1522181034088135"
"515","1.0834460258483887","1.0834460258483887","1.0834460258483887"
"516","1.1874899864196777","1.1874899864196777","1.1874899864196777"
"517","1.4593684673309326","1.4593684673309326","1.4593684673309326"
"518","1.1919794082641602","1.1919794082641602","1.1919794082641602"
"519","1.2479268312454224","1.2479268312454224","1.2479268312454224"
"520","1.0625505447387695","1.0625505447387695","1.0625505447387695"
"521","1.1744146347045898","1.1744146347045898","1.1744146347045898"
"522","1.0815180540084839","1.0815180540084839","1.0815180540084839"
"523","0.9751679301261902","0.9751679301261902","0.9751679301261902"
"524","1.152026891708374","1.152026891708374","1.152026891708374"
"525","1.0907831192016602","1.0907831192016602","1.0907831192016602"
"526","1.2286089658737183","1.2286089658737183","1.2286089658737183"
"527","1.3421993255615234","1.3421993255615234","1.3421993255615234"
"528","1.1030365228652954","1.1030365228652954","1.1030365228652954"
"529","1.1842005252838135","1.1842005252838135","1.1842005252838135"
"530","1.1810790300369263","1.1810790300369263","1.1810790300369263"
"531","1.3094590902328491","1.3094590902328491","1.3094590902328491"
"532","1.2257280349731445","1.2257280349731445","1.2257280349731445"
"533","1.127350091934204","1.127350091934204","1.127350091934204"
"534","1.120051383972168","1.120051383972168","1.120051383972168"
"535","1.1057524681091309","1.1057524681091309","1.1057524681091309"
"536","1.1656731367111206","1.1656731367111206","1.1656731367111206"
"537","1.0838749408721924","1.0838749408721924","1.0838749408721924"
"538","1.1071369647979736","1.1071369647979736","1.1071369647979736"
"539","1.1706774234771729","1.1706774234771729","1.1706774234771729"
"540","1.2387473583221436","1.2387473583221436","1.2387473583221436"
"541","0.9766772985458374","0.9766772985458374","0.9766772985458374"
"542","1.0035018920898438","1.0035018920898438","1.0035018920898438"
"543","1.0607377290725708","1.0607377290725708","1.0607377290725708"
"544","1.2208623886108398","1.2208623886108398","1.2208623886108398"
"545","1.3393806219100952","1.3393806219100952","1.3393806219100952"
"546","1.1834945678710938","1.1834945678710938","1.1834945678710938"
"547","1.1893781423568726","1.1893781423568726","1.1893781423568726"
"548","1.277752161026001","1.277752161026001","1.277752161026001"
"549","1.224357008934021","1.224357008934021","1.224357008934021"
"550","1.093644380569458","1.093644380569458","1.093644380569458"
"551","1.1609447002410889","1.1609447002410889","1.1609447002410889"
"552","1.0704127550125122","1.0704127550125122","1.0704127550125122"
"553","1.1162093877792358","1.1162093877792358","1.1162093877792358"
"554","1.1211912631988525","1.1211912631988525","1.1211912631988525"
"555","1.2657103538513184","1.2657103538513184","1.2657103538513184"
"556","1.3724091053009033","1.3724091053009033","1.3724091053009033"
"557","1.293744683265686","1.293744683265686","1.293744683265686"
"558","1.2666642665863037","1.2666642665863037","1.2666642665863037"
"559","1.2386295795440674","1.2386295795440674","1.2386295795440674"
"560","1.1884033679962158","1.1884033679962158","1.1884033679962158"
"561","1.3218281269073486","1.3218281269073486","1.3218281269073486"
"562","1.2889318466186523","1.2889318466186523","1.2889318466186523"
"563","1.0990978479385376","1.0990978479385376","1.0990978479385376"
"564","1.1720516681671143","1.1720516681671143","1.1720516681671143"
"565","1.3253577947616577","1.3253577947616577","1.3253577947616577"
"566","1.1871390342712402","1.1871390342712402","1.1871390342712402"
"567","0.9901110529899597","0.9901110529899597","0.9901110529899597"
"568","1.2696573734283447","1.2696573734283447","1.2696573734283447"
"569","1.175118088722229","1.175118088722229","1.175118088722229"
"570","1.1173477172851562","1.1173477172851562","1.1173477172851562"
"571","1.0945711135864258","1.0945711135864258","1.0945711135864258"
"572","1.0523558855056763","1.0523558855056763","1.0523558855056763"
"573","1.075674057006836","1.075674057006836","1.075674057006836"
"574","1.270423412322998","1.270423412322998","1.270423412322998"
"575","1.2756849527359009","1.2756849527359009","1.2756849527359009"
"576","0.8830029368400574","0.8830029368400574","0.8830029368400574"
"577","1.1808264255523682","1.1808264255523682","1.1808264255523682"
"578","1.2855074405670166","1.2855074405670166","1.2855074405670166"
"579","1.1302216053009033","1.1302216053009033","1.1302216053009033"
"580","1.1637840270996094","1.1637840270996094","1.1637840270996094"
"581","1.197231411933899","1.197231411933899","1.197231411933899"
"582","1.168208360671997","1.168208360671997","1.168208360671997"
"583","1.1424189805984497","1.1424189805984497","1.1424189805984497"
"584","1.0422120094299316","1.0422120094299316","1.0422120094299316"
"585","1.0239667892456055","1.0239667892456055","1.0239667892456055"
"586","1.2598397731781006","1.2598397731781006","1.2598397731781006"
"587","1.1643197536468506","1.1643197536468506","1.1643197536468506"
"588","1.0012168884277344","1.0012168884277344","1.0012168884277344"
"589","1.2545571327209473","1.2545571327209473","1.2545571327209473"
"590","1.0685580968856812","1.0685580968856812","1.0685580968856812"
"591","1.2837607860565186","1.2837607860565186","1.2837607860565186"
"592","1.3064500093460083","1.3064500093460083","1.3064500093460083"
"593","1.0299654006958008","1.0299654006958008","1.0299654006958008"
"594","1.0953330993652344","1.0953330993652344","1.0953330993652344"
"595","1.3958332538604736","1.3958332538604736","1.3958332538604736"
"596","1.1226069927215576","1.1226069927215576","1.1226069927215576"
"597","1.0662081241607666","1.0662081241607666","1.0662081241607666"
"598","1.0043535232543945","1.0043535232543945","1.0043535232543945"
"599","1.2047266960144043","1.2047266960144043","1.2047266960144043"
"600","0.9829351305961609","0.9829351305961609","0.9829351305961609"
"601","1.2245248556137085","1.2245248556137085","1.2245248556137085"
"602","1.1896522045135498","1.1896522045135498","1.1896522045135498"
"603","1.1589152812957764","1.1589152812957764","1.1589152812957764"
"604","1.2693250179290771","1.2693250179290771","1.2693250179290771"
"605","1.0921525955200195","1.0921525955200195","1.0921525955200195"
"606","1.3105695247650146","1.3105695247650146","1.3105695247650146"
"607","0.9762691855430603","0.9762691855430603","0.9762691855430603"
"608","0.8927979469299316","0.8927979469299316","0.8927979469299316"
"609","1.2428854703903198","1.2428854703903198","1.2428854703903198"
"610","1.1411497592926025","1.1411497592926025","1.1411497592926025"
"611","1.056225299835205","1.056225299835205","1.056225299835205"
"612","1.0495333671569824","1.0495333671569824","1.0495333671569824"
"613","1.0680598020553589","1.0680598020553589","1.0680598020553589"
"614","1.026781439781189","1.026781439781189","1.026781439781189"
"615","1.0750560760498047","1.0750560760498047","1.0750560760498047"
"616","1.0338324308395386","1.0338324308395386","1.0338324308395386"
"617","1.0511229038238525","1.0511229038238525","1.0511229038238525"
"618","1.203944206237793","1.203944206237793","1.203944206237793"
"619","1.1921855211257935","1.1921855211257935","1.1921855211257935"
"620","0.8314754962921143","0.8314754962921143","0.8314754962921143"
"621","1.166412115097046","1.166412115097046","1.166412115097046"
"622","0.9670661687850952","0.9670661687850952","0.9670661687850952"
"623","1.1865538358688354","1.1865538358688354","1.1865538358688354"
"624","1.2341376543045044","1.2341376543045044","1.2341376543045044"
"625","0.9645172953605652","0.9645172953605652","0.9645172953605652"
"626","1.1490941047668457","1.1490941047668457","1.1490941047668457"
"627","1.1188782453536987","1.1188782453536987","1.1188782453536987"
"628","1.0930662155151367","1.0930662155151367","1.0930662155151367"
"629","1.085536003112793","1.085536003112793","1.085536003112793"
"630","0.988217830657959","0.988217830657959","0.988217830657959"
"631","1.0114543437957764","1.0114543437957764","1.0114543437957764"
"632","0.9662402868270874","0.9662402868270874","0.9662402868270874"
"633","1.1002953052520752","1.1002953052520752","1.1002953052520752"
"634","0.9527398943901062","0.9527398943901062","0.9527398943901062"
"635","1.011324167251587","1.011324167251587","1.011324167251587"
"636","1.0353169441223145","1.0353169441223145","1.0353169441223145"
"637","1.3398091793060303","1.3398091793060303","1.3398091793060303"
"638","1.208127737045288","1.208127737045288","1.208127737045288"
"639","1.041797399520874","1.041797399520874","1.041797399520874"
"640","1.0681594610214233","1.0681594610214233","1.0681594610214233"
"641","1.13690984249115","1.13690984249115","1.13690984249115"
"642","0.9925193786621094","0.9925193786621094","0.9925193786621094"
"643","1.0551122426986694","1.0551122426986694","1.0551122426986694"
"644","1.1799252033233643","1.1799252033233643","1.1799252033233643"
"645","1.1817035675048828","1.1817035675048828","1.1817035675048828"
"646","1.059546947479248","1.059546947479248","1.059546947479248"
"647","1.0660383701324463","1.0660383701324463","1.0660383701324463"
"648","1.2253168821334839","1.2253168821334839","1.2253168821334839"
"649","1.2132805585861206","1.2132805585861206","1.2132805585861206"
"650","1.1104979515075684","1.1104979515075684","1.1104979515075684"
"651","1.129805326461792","1.129805326461792","1.129805326461792"
"652","1.1387637853622437","1.1387637853622437","1.1387637853622437"
"653","1.0035231113433838","1.0035231113433838","1.0035231113433838"
"654","1.1433994770050049","1.1433994770050049","1.1433994770050049"
"655","1.1677350997924805","1.1677350997924805","1.1677350997924805"
"656","1.1101634502410889","1.1101634502410889","1.1101634502410889"
"657","1.122531771659851","1.122531771659851","1.122531771659851"
"658","1.1148505210876465","1.1148505210876465","1.1148505210876465"
